row_id,batch_id,table_name,clean_concept,clean_content_vi,primary_specialty_code,subspecialty_code,risk_class,emergency_action_code,routing_rationale_vi,citation_url,embedding_input_text
B01_ALIAS_000021,B01,specialty_aliases,Bỏng,"Bí danh dạng nguồn ""11. BỎNG"" → Bỏng.",B01-SPEC-11,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-11
[Khái niệm]: Bỏng
[Nội dung]: Bí danh dạng nguồn ""11. BỎNG"" → Bỏng.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000022,B01,specialty_aliases,Bỏng,"Bí danh tìm kiếm không dấu ""bong"" → Bỏng; biến đổi xác định từ nhãn nguồn.",B01-SPEC-11,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-11
[Khái niệm]: Bỏng
[Nội dung]: Bí danh tìm kiếm không dấu ""bong"" → Bỏng; biến đổi xác định từ nhãn nguồn.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000023,B01,specialty_aliases,Ung bướu,"Bí danh dạng nguồn ""12. UNG BƯỚU"" → Ung bướu.",B01-SPEC-12,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-12
[Khái niệm]: Ung bướu
[Nội dung]: Bí danh dạng nguồn ""12. UNG BƯỚU"" → Ung bướu.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000024,B01,specialty_aliases,Ung bướu,"Bí danh tìm kiếm không dấu ""ung buou"" → Ung bướu; biến đổi xác định từ nhãn nguồn.",B01-SPEC-12,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-12
[Khái niệm]: Ung bướu
[Nội dung]: Bí danh tìm kiếm không dấu ""ung buou"" → Ung bướu; biến đổi xác định từ nhãn nguồn.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000025,B01,specialty_aliases,Phụ sản,"Bí danh dạng nguồn ""13. PHỤ SẢN"" → Phụ sản.",B01-SPEC-13,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-13
[Khái niệm]: Phụ sản
[Nội dung]: Bí danh dạng nguồn ""13. PHỤ SẢN"" → Phụ sản.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000026,B01,specialty_aliases,Phụ sản,"Bí danh tìm kiếm không dấu ""phu san"" → Phụ sản; biến đổi xác định từ nhãn nguồn.",B01-SPEC-13,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-13
[Khái niệm]: Phụ sản
[Nội dung]: Bí danh tìm kiếm không dấu ""phu san"" → Phụ sản; biến đổi xác định từ nhãn nguồn.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000027,B01,specialty_aliases,Mắt,"Bí danh dạng nguồn ""14. MẮT"" → Mắt.",B01-SPEC-14,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-14
[Khái niệm]: Mắt
[Nội dung]: Bí danh dạng nguồn ""14. MẮT"" → Mắt.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000028,B01,specialty_aliases,Mắt,"Bí danh tìm kiếm không dấu ""mat"" → Mắt; biến đổi xác định từ nhãn nguồn.",B01-SPEC-14,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-14
[Khái niệm]: Mắt
[Nội dung]: Bí danh tìm kiếm không dấu ""mat"" → Mắt; biến đổi xác định từ nhãn nguồn.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000029,B01,specialty_aliases,Tai mũi họng,"Bí danh dạng nguồn ""15. TAI MŨI HỌNG"" → Tai mũi họng.",B01-SPEC-15,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-15
[Khái niệm]: Tai mũi họng
[Nội dung]: Bí danh dạng nguồn ""15. TAI MŨI HỌNG"" → Tai mũi họng.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000030,B01,specialty_aliases,Tai mũi họng,"Bí danh tìm kiếm không dấu ""tai mui hong"" → Tai mũi họng; biến đổi xác định từ nhãn nguồn.",B01-SPEC-15,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-15
[Khái niệm]: Tai mũi họng
[Nội dung]: Bí danh tìm kiếm không dấu ""tai mui hong"" → Tai mũi họng; biến đổi xác định từ nhãn nguồn.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000031,B01,specialty_aliases,Răng hàm mặt,"Bí danh dạng nguồn ""16. RĂNG HÀM MẶT"" → Răng hàm mặt.",B01-SPEC-16,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-16
[Khái niệm]: Răng hàm mặt
[Nội dung]: Bí danh dạng nguồn ""16. RĂNG HÀM MẶT"" → Răng hàm mặt.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000032,B01,specialty_aliases,Răng hàm mặt,"Bí danh tìm kiếm không dấu ""rang ham mat"" → Răng hàm mặt; biến đổi xác định từ nhãn nguồn.",B01-SPEC-16,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-16
[Khái niệm]: Răng hàm mặt
[Nội dung]: Bí danh tìm kiếm không dấu ""rang ham mat"" → Răng hàm mặt; biến đổi xác định từ nhãn nguồn.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000033,B01,specialty_aliases,Phục hồi chức năng,"Bí danh dạng nguồn ""17. PHỤC HỒI CHỨC NĂNG"" → Phục hồi chức năng.",B01-SPEC-17,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-17
[Khái niệm]: Phục hồi chức năng
[Nội dung]: Bí danh dạng nguồn ""17. PHỤC HỒI CHỨC NĂNG"" → Phục hồi chức năng.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000034,B01,specialty_aliases,Phục hồi chức năng,"Bí danh tìm kiếm không dấu ""phuc hoi chuc nang"" → Phục hồi chức năng; biến đổi xác định từ nhãn nguồn.",B01-SPEC-17,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-17
[Khái niệm]: Phục hồi chức năng
[Nội dung]: Bí danh tìm kiếm không dấu ""phuc hoi chuc nang"" → Phục hồi chức năng; biến đổi xác định từ nhãn nguồn.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000035,B01,specialty_aliases,Điện quang,"Bí danh dạng nguồn ""18. ĐIỆN QUANG"" → Điện quang.",B01-SPEC-18,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-18
[Khái niệm]: Điện quang
[Nội dung]: Bí danh dạng nguồn ""18. ĐIỆN QUANG"" → Điện quang.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000036,B01,specialty_aliases,Điện quang,"Bí danh tìm kiếm không dấu ""dien quang"" → Điện quang; biến đổi xác định từ nhãn nguồn.",B01-SPEC-18,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-18
[Khái niệm]: Điện quang
[Nội dung]: Bí danh tìm kiếm không dấu ""dien quang"" → Điện quang; biến đổi xác định từ nhãn nguồn.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000037,B01,specialty_aliases,Y học hạt nhân,"Bí danh dạng nguồn ""19. Y HỌC HẠT NHÂN"" → Y học hạt nhân.",B01-SPEC-19,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-19
[Khái niệm]: Y học hạt nhân
[Nội dung]: Bí danh dạng nguồn ""19. Y HỌC HẠT NHÂN"" → Y học hạt nhân.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000038,B01,specialty_aliases,Y học hạt nhân,"Bí danh tìm kiếm không dấu ""y hoc hat nhan"" → Y học hạt nhân; biến đổi xác định từ nhãn nguồn.",B01-SPEC-19,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-19
[Khái niệm]: Y học hạt nhân
[Nội dung]: Bí danh tìm kiếm không dấu ""y hoc hat nhan"" → Y học hạt nhân; biến đổi xác định từ nhãn nguồn.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000039,B01,specialty_aliases,Nội soi chẩn đoán can thiệp,"Bí danh dạng nguồn ""20. NỘI SOI CHẨN ĐOÁN CAN THIỆP"" → Nội soi chẩn đoán can thiệp.",B01-SPEC-20,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-20
[Khái niệm]: Nội soi chẩn đoán can thiệp
[Nội dung]: Bí danh dạng nguồn ""20. NỘI SOI CHẨN ĐOÁN CAN THIỆP"" → Nội soi chẩn đoán can thiệp.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000040,B01,specialty_aliases,Nội soi chẩn đoán can thiệp,"Bí danh tìm kiếm không dấu ""noi soi chan doan can thiep"" → Nội soi chẩn đoán can thiệp; biến đổi xác định từ nhãn nguồn.",B01-SPEC-20,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-20
[Khái niệm]: Nội soi chẩn đoán can thiệp
[Nội dung]: Bí danh tìm kiếm không dấu ""noi soi chan doan can thiep"" → Nội soi chẩn đoán can thiệp; biến đổi xác định từ nhãn nguồn.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000041,B01,specialty_aliases,Thăm dò chức năng,"Bí danh dạng nguồn ""21. THĂM DÒ CHỨC NĂNG"" → Thăm dò chức năng.",B01-SPEC-21,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-21
[Khái niệm]: Thăm dò chức năng
[Nội dung]: Bí danh dạng nguồn ""21. THĂM DÒ CHỨC NĂNG"" → Thăm dò chức năng.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000042,B01,specialty_aliases,Thăm dò chức năng,"Bí danh tìm kiếm không dấu ""tham do chuc nang"" → Thăm dò chức năng; biến đổi xác định từ nhãn nguồn.",B01-SPEC-21,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-21
[Khái niệm]: Thăm dò chức năng
[Nội dung]: Bí danh tìm kiếm không dấu ""tham do chuc nang"" → Thăm dò chức năng; biến đổi xác định từ nhãn nguồn.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000043,B01,specialty_aliases,Huyết học truyền máu,"Bí danh dạng nguồn ""22. HUYẾT HỌC TRUYỀN MÁU"" → Huyết học truyền máu.",B01-SPEC-22,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-22
[Khái niệm]: Huyết học truyền máu
[Nội dung]: Bí danh dạng nguồn ""22. HUYẾT HỌC TRUYỀN MÁU"" → Huyết học truyền máu.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000044,B01,specialty_aliases,Huyết học truyền máu,"Bí danh tìm kiếm không dấu ""huyet hoc truyen mau"" → Huyết học truyền máu; biến đổi xác định từ nhãn nguồn.",B01-SPEC-22,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-22
[Khái niệm]: Huyết học truyền máu
[Nội dung]: Bí danh tìm kiếm không dấu ""huyet hoc truyen mau"" → Huyết học truyền máu; biến đổi xác định từ nhãn nguồn.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000045,B01,specialty_aliases,Hóa sinh,"Bí danh dạng nguồn ""23. HÓA SINH"" → Hóa sinh.",B01-SPEC-23,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-23
[Khái niệm]: Hóa sinh
[Nội dung]: Bí danh dạng nguồn ""23. HÓA SINH"" → Hóa sinh.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000046,B01,specialty_aliases,Hóa sinh,"Bí danh tìm kiếm không dấu ""hoa sinh"" → Hóa sinh; biến đổi xác định từ nhãn nguồn.",B01-SPEC-23,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-23
[Khái niệm]: Hóa sinh
[Nội dung]: Bí danh tìm kiếm không dấu ""hoa sinh"" → Hóa sinh; biến đổi xác định từ nhãn nguồn.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000047,B01,specialty_aliases,Vi sinh - ký sinh trùng,"Bí danh dạng nguồn ""24. VI SINH - KÝ SINH TRÙNG"" → Vi sinh - ký sinh trùng.",B01-SPEC-24,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-24
[Khái niệm]: Vi sinh - ký sinh trùng
[Nội dung]: Bí danh dạng nguồn ""24. VI SINH - KÝ SINH TRÙNG"" → Vi sinh - ký sinh trùng.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000048,B01,specialty_aliases,Vi sinh - ký sinh trùng,"Bí danh tìm kiếm không dấu ""vi sinh - ky sinh trung"" → Vi sinh - ký sinh trùng; biến đổi xác định từ nhãn nguồn.",B01-SPEC-24,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-24
[Khái niệm]: Vi sinh - ký sinh trùng
[Nội dung]: Bí danh tìm kiếm không dấu ""vi sinh - ky sinh trung"" → Vi sinh - ký sinh trùng; biến đổi xác định từ nhãn nguồn.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000049,B01,specialty_aliases,Giải phẫu bệnh,"Bí danh dạng nguồn ""25. GIẢI PHẪU BỆNH"" → Giải phẫu bệnh.",B01-SPEC-25,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-25
[Khái niệm]: Giải phẫu bệnh
[Nội dung]: Bí danh dạng nguồn ""25. GIẢI PHẪU BỆNH"" → Giải phẫu bệnh.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000050,B01,specialty_aliases,Giải phẫu bệnh,"Bí danh tìm kiếm không dấu ""giai phau benh"" → Giải phẫu bệnh; biến đổi xác định từ nhãn nguồn.",B01-SPEC-25,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-25
[Khái niệm]: Giải phẫu bệnh
[Nội dung]: Bí danh tìm kiếm không dấu ""giai phau benh"" → Giải phẫu bệnh; biến đổi xác định từ nhãn nguồn.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000051,B01,specialty_aliases,Vi phẫu,"Bí danh dạng nguồn ""26. VI PHẪU"" → Vi phẫu.",B01-SPEC-26,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-26
[Khái niệm]: Vi phẫu
[Nội dung]: Bí danh dạng nguồn ""26. VI PHẪU"" → Vi phẫu.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000052,B01,specialty_aliases,Vi phẫu,"Bí danh tìm kiếm không dấu ""vi phau"" → Vi phẫu; biến đổi xác định từ nhãn nguồn.",B01-SPEC-26,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-26
[Khái niệm]: Vi phẫu
[Nội dung]: Bí danh tìm kiếm không dấu ""vi phau"" → Vi phẫu; biến đổi xác định từ nhãn nguồn.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000053,B01,specialty_aliases,Phẫu thuật nội soi,"Bí danh dạng nguồn ""27. PHẪU THUẬT NỘI SOI"" → Phẫu thuật nội soi.",B01-SPEC-27,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-27
[Khái niệm]: Phẫu thuật nội soi
[Nội dung]: Bí danh dạng nguồn ""27. PHẪU THUẬT NỘI SOI"" → Phẫu thuật nội soi.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000054,B01,specialty_aliases,Phẫu thuật nội soi,"Bí danh tìm kiếm không dấu ""phau thuat noi soi"" → Phẫu thuật nội soi; biến đổi xác định từ nhãn nguồn.",B01-SPEC-27,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-27
[Khái niệm]: Phẫu thuật nội soi
[Nội dung]: Bí danh tìm kiếm không dấu ""phau thuat noi soi"" → Phẫu thuật nội soi; biến đổi xác định từ nhãn nguồn.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000055,B01,specialty_aliases,Phẫu thuật tạo hình thẩm mỹ,"Bí danh dạng nguồn ""28. PHẪU THUẬT TẠO HÌNH THẨM MỸ"" → Phẫu thuật tạo hình thẩm mỹ.",B01-SPEC-28,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-28
[Khái niệm]: Phẫu thuật tạo hình thẩm mỹ
[Nội dung]: Bí danh dạng nguồn ""28. PHẪU THUẬT TẠO HÌNH THẨM MỸ"" → Phẫu thuật tạo hình thẩm mỹ.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_ALIAS_000056,B01,specialty_aliases,Phẫu thuật tạo hình thẩm mỹ,"Bí danh tìm kiếm không dấu ""phau thuat tao hinh tham my"" → Phẫu thuật tạo hình thẩm mỹ; biến đổi xác định từ nhãn nguồn.",B01-SPEC-28,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-28
[Khái niệm]: Phẫu thuật tạo hình thẩm mỹ
[Nội dung]: Bí danh tìm kiếm không dấu ""phau thuat tao hinh tham my"" → Phẫu thuật tạo hình thẩm mỹ; biến đổi xác định từ nhãn nguồn.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_SMAP_000001,B01,specialty_source_map,Hồi sức cấp cứu và chống độc,"Bản đồ nguồn nhãn: B01-SPEC-01 (Hồi sức cấp cứu và chống độc) → Phụ lục 01, Chương 01, p.1.",B01-SPEC-01,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-01
[Khái niệm]: Hồi sức cấp cứu và chống độc
[Nội dung]: Bản đồ nguồn nhãn: B01-SPEC-01 (Hồi sức cấp cứu và chống độc) → Phụ lục 01, Chương 01, p.1.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_SMAP_000002,B01,specialty_source_map,Hồi sức cấp cứu và chống độc,Bản đồ hiệu lực: B01-SPEC-01 (Hồi sức cấp cứu và chống độc) → 25/2026/TT-BYT Điều 3.1(a) + Điều 6.2; Phụ lục 01 đến hết 31/12/2027.,B01-SPEC-01,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-01
[Khái niệm]: Hồi sức cấp cứu và chống độc
[Nội dung]: Bản đồ hiệu lực: B01-SPEC-01 (Hồi sức cấp cứu và chống độc) → 25/2026/TT-BYT Điều 3.1(a) + Điều 6.2; Phụ lục 01 đến hết 31/12/2027.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_SMAP_000003,B01,specialty_source_map,Nội khoa,"Bản đồ nguồn nhãn: B01-SPEC-02 (Nội khoa) → Phụ lục 01, Chương 02, p.18.",B01-SPEC-02,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-02
[Khái niệm]: Nội khoa
[Nội dung]: Bản đồ nguồn nhãn: B01-SPEC-02 (Nội khoa) → Phụ lục 01, Chương 02, p.18.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_SMAP_000004,B01,specialty_source_map,Nội khoa,Bản đồ hiệu lực: B01-SPEC-02 (Nội khoa) → 25/2026/TT-BYT Điều 3.1(a) + Điều 6.2; Phụ lục 01 đến hết 31/12/2027.,B01-SPEC-02,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-02
[Khái niệm]: Nội khoa
[Nội dung]: Bản đồ hiệu lực: B01-SPEC-02 (Nội khoa) → 25/2026/TT-BYT Điều 3.1(a) + Điều 6.2; Phụ lục 01 đến hết 31/12/2027.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_SMAP_000005,B01,specialty_source_map,Nhi khoa,"Bản đồ nguồn nhãn: B01-SPEC-03 (Nhi khoa) → Phụ lục 01, Chương 03, p.39.",B01-SPEC-03,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-03
[Khái niệm]: Nhi khoa
[Nội dung]: Bản đồ nguồn nhãn: B01-SPEC-03 (Nhi khoa) → Phụ lục 01, Chương 03, p.39.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_SMAP_000006,B01,specialty_source_map,Nhi khoa,Bản đồ hiệu lực: B01-SPEC-03 (Nhi khoa) → 25/2026/TT-BYT Điều 3.1(a) + Điều 6.2; Phụ lục 01 đến hết 31/12/2027.,B01-SPEC-03,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-03
[Khái niệm]: Nhi khoa
[Nội dung]: Bản đồ hiệu lực: B01-SPEC-03 (Nhi khoa) → 25/2026/TT-BYT Điều 3.1(a) + Điều 6.2; Phụ lục 01 đến hết 31/12/2027.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_SMAP_000007,B01,specialty_source_map,Lao (ngoại lao),"Bản đồ nguồn nhãn: B01-SPEC-04 (Lao (ngoại lao)) → Phụ lục 01, Chương 04, p.152.",B01-SPEC-04,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-04
[Khái niệm]: Lao (ngoại lao)
[Nội dung]: Bản đồ nguồn nhãn: B01-SPEC-04 (Lao (ngoại lao)) → Phụ lục 01, Chương 04, p.152.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_SMAP_000008,B01,specialty_source_map,Lao (ngoại lao),Bản đồ hiệu lực: B01-SPEC-04 (Lao (ngoại lao)) → 25/2026/TT-BYT Điều 3.1(a) + Điều 6.2; Phụ lục 01 đến hết 31/12/2027.,B01-SPEC-04,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-04
[Khái niệm]: Lao (ngoại lao)
[Nội dung]: Bản đồ hiệu lực: B01-SPEC-04 (Lao (ngoại lao)) → 25/2026/TT-BYT Điều 3.1(a) + Điều 6.2; Phụ lục 01 đến hết 31/12/2027.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
B01_SMAP_000009,B01,specialty_source_map,Da liễu,"Bản đồ nguồn nhãn: B01-SPEC-05 (Da liễu) → Phụ lục 01, Chương 05, p.154.",B01-SPEC-05,,MODERATE,NO_EMERGENCY_TRIGGER,,,"[Chuyên khoa]: B01-SPEC-05
[Khái niệm]: Da liễu
[Nội dung]: Bản đồ nguồn nhãn: B01-SPEC-05 (Da liễu) → Phụ lục 01, Chương 05, p.154.
[Mức độ rủi ro]: MODERATE
[Khuyến nghị cấp cứu]: NO_EMERGENCY_TRIGGER"
